schedule_id,template_id,page_number,page_count,page_label,sheet_name,row_id,row_index,excel_row,group,name,surname,surname_rank,surname_population,surname_hanja_variants,surname_source_method,surname_source_url,given_name,birth_year,gender,day_count,codes_canonical,codes_display,codes_canonical_joined,codes_display_joined,name_cell,image_path
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R010,10,14,2파트,이복순,이,2,7306828,李,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,복순,1972,female,30,"[""NB"", ""BL"", ""F"", ""A"", ""OR"", ""E"", ""AMH"", ""DE"", ""M"", ""D"", ""O"", ""—"", ""DN"", ""NB"", ""-"", ""LV"", ""O/C"", ""D/E"", ""CALL"", ""S"", ""S"", ""RD"", ""A"", ""공가"", ""AM"", ""DB"", ""V"", ""RO"", ""NA"", ""D12""]","[""NB"", ""BL"", ""F"", ""A"", ""OR"", ""E"", ""AMH"", ""de"", ""M"", ""D"", ""O"", ""—"", ""dN"", ""NB"", ""-"", ""lV"", ""O/C"", ""D/E"", ""CALL"", ""S"", ""S"", ""RD"", ""A"", ""공가"", ""AM"", ""dB"", ""V"", ""rO"", ""NA"", ""D12""]",NB|BL|F|A|OR|E|AMH|DE|M|D|O|—|DN|NB|-|LV|O/C|D/E|CALL|S|S|RD|A|공가|AM|DB|V|RO|NA|D12,NB|BL|F|A|OR|E|AMH|de|M|D|O|—|dN|NB|-|lV|O/C|D/E|CALL|S|S|RD|A|공가|AM|dB|V|rO|NA|D12,B14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R011,11,15,2파트,임미경,임,10,1015182,林|任,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미경,1967,female,30,"[""BDO"", ""M"", ""S"", ""D"", ""E"", ""XA"", ""교"", ""H"", ""off"", ""O"", ""O"", ""N"", ""N"", ""N"", ""O/C"", ""NB"", ""S"", ""INT"", ""off"", ""O"", ""E"", ""F"", ""f"", ""N"", ""A"", ""SB"", ""LD"", ""P"", ""LD"", ""T""]","[""BDO"", ""M"", ""S"", ""D"", ""E"", ""XA"", ""교"", ""h"", ""OfF"", ""O"", ""O"", ""N"", ""N"", ""N"", ""O/C"", ""NB"", ""s"", ""INT"", ""OFF"", ""o"", ""E"", ""F"", ""f"", ""N"", ""a"", ""SB"", ""lD"", ""P"", ""LD"", ""T""]",BDO|M|S|D|E|XA|교|H|off|O|O|N|N|N|O/C|NB|S|INT|off|O|E|F|f|N|A|SB|LD|P|LD|T,BDO|M|S|D|E|XA|교|h|OfF|O|O|N|N|N|O/C|NB|s|INT|OFF|o|E|F|f|N|a|SB|lD|P|LD|T,B15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R012,12,16,2파트,구현우,구,41,193080,具,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,현우,1986,male,30,"[""NA"", ""MTG"", ""X"", ""CL"", ""PACU"", ""OF"", ""D"", ""E"", ""OFF"", ""OFF"", ""E"", ""OFF"", ""O"", ""O"", ""N12"", ""—"", ""S"", ""RD"", ""C"", ""UPL"", ""DO"", ""DB"", ""PM"", ""HLP"", ""-"", ""특"", ""ML"", ""OT"", ""AO"", ""D5""]","[""na"", ""MtG"", ""X"", ""CL"", ""PACU"", ""oF"", ""D"", ""e"", ""OFF"", ""OfF"", ""E"", ""OFF"", ""O"", ""O"", ""n12"", ""—"", ""S"", ""RD"", ""C"", ""Upl"", ""dO"", ""Db"", ""pM"", ""HLP"", ""-"", ""특"", ""ML"", ""OT"", ""aO"", ""d5""]",NA|MTG|X|CL|PACU|OF|D|E|OFF|OFF|E|OFF|O|O|N12|—|S|RD|C|UPL|DO|DB|PM|HLP|-|특|ML|OT|AO|D5,na|MtG|X|CL|PACU|oF|D|e|OFF|OfF|E|OFF|O|O|n12|—|S|RD|C|Upl|dO|Db|pM|HLP|-|특|ML|OT|aO|d5,B16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R013,13,17,2파트,고예진,고,22,471396,高,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,예진,1997,female,30,"[""D5"", ""DB"", ""PO"", ""DB"", ""M"", ""D/E"", ""RD"", ""F"", ""F"", ""E"", ""E"", ""DN"", ""N"", ""F"", ""f"", ""E"", ""생"", ""PM"", ""D5"", ""N"", ""NO"", ""MD"", ""N"", ""O"", ""OFF"", ""E"", ""O"", ""당직"", ""O"", ""OFF""]","[""D5"", ""Db"", ""pO"", ""DB"", ""m"", ""D/E"", ""RD"", ""F"", ""F"", ""E"", ""E"", ""DN"", ""N"", ""f"", ""f"", ""e"", ""생"", ""PM"", ""d5"", ""n"", ""NO"", ""Md"", ""N"", ""O"", ""oFf"", ""E"", ""O"", ""당직"", ""O"", ""Off""]",D5|DB|PO|DB|M|D/E|RD|F|F|E|E|DN|N|F|f|E|생|PM|D5|N|NO|MD|N|O|OFF|E|O|당직|O|OFF,D5|Db|pO|DB|m|D/E|RD|F|F|E|E|DN|N|f|f|e|생|PM|d5|n|NO|Md|N|O|oFf|E|O|당직|O|Off,B17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R014,14,18,2파트,임영숙,임,10,1015182,林|任,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,영숙,1966,female,30,"[""A"", ""PH"", ""E"", ""E"", ""N"", ""RO"", ""TR"", ""DE"", ""S"", ""OT"", ""PM"", ""WO"", ""NO"", ""DE"", ""D12"", ""MID"", ""X"", ""CONF"", ""D"", ""D"", ""F"", ""E"", ""OFF"", ""OFF"", ""OFF"", ""D"", ""TRN"", ""AM"", ""M"", ""H⁺""]","[""A"", ""PH"", ""e"", ""E"", ""N"", ""RO"", ""tR"", ""DE"", ""S"", ""OT"", ""pM"", ""WO"", ""NO"", ""DE"", ""D12"", ""mID"", ""X"", ""Conf"", ""D"", ""D"", ""F"", ""E"", ""OFF"", ""OFF"", ""OFF"", ""d"", ""trN"", ""AM"", ""m"", ""H⁺""]",A|PH|E|E|N|RO|TR|DE|S|OT|PM|WO|NO|DE|D12|MID|X|CONF|D|D|F|E|OFF|OFF|OFF|D|TRN|AM|M|H⁺,A|PH|e|E|N|RO|tR|DE|S|OT|pM|WO|NO|DE|D12|mID|X|Conf|D|D|F|E|OFF|OFF|OFF|d|trN|AM|m|H⁺,B18,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R015,15,19,2파트,남영자,남,31,275648,南,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,영자,1972,female,30,"[""D5"", ""E"", ""생휴"", ""E"", ""N"", ""P"", ""AM"", ""CSSD"", ""D/E"", ""D/E"", ""N"", ""N"", ""OFF"", ""OFF"", ""ADO"", ""D/E"", ""WS"", ""Off"", ""OFF"", ""O"", ""OFF"", ""D"", ""F"", ""공가"", ""—"", ""DE"", ""DO"", ""DB"", ""N"", ""OFF""]","[""D5"", ""E"", ""생휴"", ""E"", ""n"", ""P"", ""AM"", ""CSSD"", ""d/e"", ""D/E"", ""N"", ""N"", ""OFF"", ""ofF"", ""ADO"", ""D/E"", ""WS"", ""oFF"", ""OFf"", ""O"", ""ofF"", ""D"", ""F"", ""공가"", ""—"", ""dE"", ""DO"", ""DB"", ""N"", ""OFF""]",D5|E|생휴|E|N|P|AM|CSSD|D/E|D/E|N|N|OFF|OFF|ADO|D/E|WS|Off|OFF|O|OFF|D|F|공가|—|DE|DO|DB|N|OFF,D5|E|생휴|E|n|P|AM|CSSD|d/e|D/E|N|N|OFF|ofF|ADO|D/E|WS|oFF|OFf|O|ofF|D|F|공가|—|dE|DO|DB|N|OFF,B19,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R016,16,20,2파트,진수빈,진,49,176900,陳|秦,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수빈,1995,female,30,"[""DE"", ""OC"", ""D"", ""NA"", ""휴무"", ""DB"", ""Off"", ""O"", ""OFF"", ""OFF"", ""OFF"", ""D"", ""F"", ""OFF"", ""PH"", ""OF"", ""OPD"", ""AM"", ""M"", ""IC"", ""출산휴가"", ""ADO"", ""SD"", ""DB"", ""M"", ""N"", ""NO"", ""CSSD"", ""E"", ""OFF""]","[""DE"", ""OC"", ""D"", ""NA"", ""휴무"", ""DB"", ""Off"", ""O"", ""off"", ""OFF"", ""OFF"", ""D"", ""F"", ""OFF"", ""ph"", ""OF"", ""OPD"", ""AM"", ""m"", ""IC"", ""출산휴가"", ""ADo"", ""SD"", ""DB"", ""M"", ""N"", ""NO"", ""CSSD"", ""E"", ""OFF""]",DE|OC|D|NA|휴무|DB|Off|O|OFF|OFF|OFF|D|F|OFF|PH|OF|OPD|AM|M|IC|출산휴가|ADO|SD|DB|M|N|NO|CSSD|E|OFF,DE|OC|D|NA|휴무|DB|Off|O|off|OFF|OFF|D|F|OFF|ph|OF|OPD|AM|m|IC|출산휴가|ADo|SD|DB|M|N|NO|CSSD|E|OFF,B20,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R017,17,21,3파트,서예진,서,13,751704,徐,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,예진,1994,female,30,"[""X"", ""N"", ""N"", ""N"", ""N"", ""S"", ""주"", ""NA"", ""DB"", ""CN"", ""TR"", ""LV"", ""-"", ""D/E"", ""P"", ""PO"", ""AO"", ""MD"", ""H"", ""반차"", ""X"", ""AM"", ""-"", ""N12"", ""DE"", ""O"", ""O"", ""N"", ""O"", ""O""]","[""X"", ""N"", ""n"", ""N"", ""n"", ""S"", ""주"", ""NA"", ""dB"", ""CN"", ""TR"", ""LV"", ""-"", ""D/E"", ""P"", ""PO"", ""AO"", ""MD"", ""H"", ""반차"", ""X"", ""AM"", ""-"", ""N12"", ""DE"", ""O"", ""O"", ""n"", ""O"", ""O""]",X|N|N|N|N|S|주|NA|DB|CN|TR|LV|-|D/E|P|PO|AO|MD|H|반차|X|AM|-|N12|DE|O|O|N|O|O,X|N|n|N|n|S|주|NA|dB|CN|TR|LV|-|D/E|P|PO|AO|MD|H|반차|X|AM|-|N12|DE|O|O|n|O|O,B21,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R018,18,22,3파트,김지우,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,지우,2007,female,30,"[""D5"", ""E"", ""OFF"", ""N"", ""N"", ""특"", ""E"", ""N12"", ""M"", ""LD"", ""D12"", ""CCL"", ""DO"", ""MTG"", ""AM"", ""DE"", ""H"", ""LD"", ""-"", ""RO"", ""MID"", ""D12"", ""LD"", ""특휴"", ""SB"", ""출산"", ""P"", ""LD"", ""PMH"", ""AM""]","[""D5"", ""e"", ""OFF"", ""N"", ""N"", ""특"", ""E"", ""N12"", ""M"", ""LD"", ""D12"", ""CCL"", ""dO"", ""mtg"", ""AM"", ""de"", ""H"", ""LD"", ""-"", ""RO"", ""MID"", ""D12"", ""lD"", ""특휴"", ""SB"", ""출산"", ""P"", ""LD"", ""PMH"", ""AM""]",D5|E|OFF|N|N|특|E|N12|M|LD|D12|CCL|DO|MTG|AM|DE|H|LD|-|RO|MID|D12|LD|특휴|SB|출산|P|LD|PMH|AM,D5|e|OFF|N|N|특|E|N12|M|LD|D12|CCL|dO|mtg|AM|de|H|LD|-|RO|MID|D12|lD|특휴|SB|출산|P|LD|PMH|AM,B22,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R019,19,23,3파트,조준호,조,7,1453827,趙|曺,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,준호,1996,male,30,"[""M"", ""CCL"", ""D5"", ""N12"", ""NB"", ""WO"", ""S"", ""OH"", ""CB"", ""AM"", ""특휴"", ""Off"", ""N"", ""N"", ""M"", ""PO"", ""S"", ""LD"", ""OT"", ""ADO"", ""LD"", ""PH"", ""N"", ""F"", ""E"", ""N"", ""N"", ""NO"", ""MC"", ""휴무""]","[""M"", ""CCL"", ""D5"", ""N12"", ""nb"", ""WO"", ""s"", ""OH"", ""CB"", ""AM"", ""특휴"", ""Off"", ""n"", ""n"", ""M"", ""PO"", ""S"", ""LD"", ""OT"", ""ADO"", ""LD"", ""ph"", ""N"", ""F"", ""E"", ""N"", ""N"", ""NO"", ""MC"", ""휴무""]",M|CCL|D5|N12|NB|WO|S|OH|CB|AM|특휴|Off|N|N|M|PO|S|LD|OT|ADO|LD|PH|N|F|E|N|N|NO|MC|휴무,M|CCL|D5|N12|nb|WO|s|OH|CB|AM|특휴|Off|n|n|M|PO|S|LD|OT|ADO|LD|ph|N|F|E|N|N|NO|MC|휴무,B23,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R020,20,24,3파트,박은정,박,3,4192074,朴,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,은정,1974,female,30,"[""주"", ""LD"", ""DE"", ""PM"", ""DE"", ""TRN"", ""TRN"", ""IC"", ""LD"", ""OF"", ""대기"", ""D/E"", ""—"", ""AM"", ""휴"", ""H"", ""RD"", ""STL"", ""DN"", ""D5"", ""D/E"", ""EXT"", ""D"", ""OFF"", ""O"", ""OFF"", ""D"", ""OFF"", ""-"", ""AO""]","[""주"", ""Ld"", ""DE"", ""PM"", ""dE"", ""TRN"", ""TRN"", ""Ic"", ""LD"", ""OF"", ""대기"", ""D/e"", ""—"", ""AM"", ""휴"", ""H"", ""RD"", ""stL"", ""DN"", ""D5"", ""D/E"", ""EXT"", ""D"", ""OFF"", ""o"", ""OFf"", ""D"", ""oFf"", ""-"", ""AO""]",주|LD|DE|PM|DE|TRN|TRN|IC|LD|OF|대기|D/E|—|AM|휴|H|RD|STL|DN|D5|D/E|EXT|D|OFF|O|OFF|D|OFF|-|AO,주|Ld|DE|PM|dE|TRN|TRN|Ic|LD|OF|대기|D/e|—|AM|휴|H|RD|stL|DN|D5|D/E|EXT|D|OFF|o|OFf|D|oFf|-|AO,B24,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R021,21,25,3파트,권미숙,권,15,705941,權,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미숙,1972,female,30,"[""P"", ""NO"", ""AM"", ""S"", ""OF"", ""CALL"", ""MID"", ""M"", ""파견"", ""연차"", ""NB"", ""N"", ""SD"", ""LD"", ""E"", ""D/E"", ""RD"", ""NB"", ""NB"", ""D/E"", ""RO"", ""MID"", ""D"", ""O"", ""E"", ""O"", ""E"", ""N"", ""O"", ""D""]","[""P"", ""No"", ""aM"", ""S"", ""OF"", ""CALL"", ""mID"", ""M"", ""파견"", ""연차"", ""NB"", ""n"", ""SD"", ""lD"", ""E"", ""D/e"", ""RD"", ""NB"", ""NB"", ""D/E"", ""RO"", ""mId"", ""D"", ""O"", ""E"", ""O"", ""E"", ""N"", ""o"", ""D""]",P|NO|AM|S|OF|CALL|MID|M|파견|연차|NB|N|SD|LD|E|D/E|RD|NB|NB|D/E|RO|MID|D|O|E|O|E|N|O|D,P|No|aM|S|OF|CALL|mID|M|파견|연차|NB|n|SD|lD|E|D/e|RD|NB|NB|D/E|RO|mId|D|O|E|O|E|N|o|D,B25,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R022,22,26,3파트,박수빈,박,3,4192074,朴,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수빈,1997,female,30,"[""LD"", ""OFF"", ""OFF"", ""OFF"", ""N"", ""N"", ""휴"", ""N"", ""N"", ""N"", ""N"", ""D12"", ""NO"", ""N12"", ""NA"", ""AM"", ""LD"", ""NO"", ""D12"", ""N12"", ""N12"", ""DE"", ""MID"", ""AM"", ""DB"", ""CCL"", ""D"", ""M"", ""S"", ""off""]","[""LD"", ""OFF"", ""OFF"", ""OFF"", ""N"", ""N"", ""휴"", ""N"", ""N"", ""n"", ""N"", ""d12"", ""NO"", ""N12"", ""na"", ""AM"", ""LD"", ""NO"", ""D12"", ""N12"", ""n12"", ""DE"", ""MID"", ""AM"", ""DB"", ""CCL"", ""D"", ""M"", ""S"", ""off""]",LD|OFF|OFF|OFF|N|N|휴|N|N|N|N|D12|NO|N12|NA|AM|LD|NO|D12|N12|N12|DE|MID|AM|DB|CCL|D|M|S|off,LD|OFF|OFF|OFF|N|N|휴|N|N|n|N|d12|NO|N12|na|AM|LD|NO|D12|N12|n12|DE|MID|AM|DB|CCL|D|M|S|off,B26,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R023,23,27,3파트,홍민지,홍,20,558853,洪,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,민지,2002,female,30,"[""NO"", ""OFF"", ""E"", ""O"", ""N"", ""N"", ""OFF"", ""O"", ""E"", ""OFF"", ""OFF"", ""N"", ""H"", ""OF"", ""SUP"", ""ON"", ""NB"", ""D5"", ""D5"", ""E"", ""off"", ""N"", ""N"", ""N"", ""N"", ""N"", ""N"", ""NO"", ""M"", ""SD""]","[""NO"", ""OFF"", ""E"", ""o"", ""N"", ""N"", ""oFf"", ""O"", ""E"", ""OFF"", ""OFF"", ""N"", ""h"", ""oF"", ""SUP"", ""ON"", ""NB"", ""D5"", ""d5"", ""E"", ""off"", ""N"", ""N"", ""N"", ""N"", ""N"", ""N"", ""NO"", ""M"", ""sD""]",NO|OFF|E|O|N|N|OFF|O|E|OFF|OFF|N|H|OF|SUP|ON|NB|D5|D5|E|off|N|N|N|N|N|N|NO|M|SD,NO|OFF|E|o|N|N|oFf|O|E|OFF|OFF|N|h|oF|SUP|ON|NB|D5|d5|E|off|N|N|N|N|N|N|NO|M|sD,B27,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R024,24,28,3파트,윤미숙,윤,8,1020547,尹,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미숙,1972,female,30,"[""PH"", ""Off"", ""O"", ""N"", ""O"", ""OT"", ""DE"", ""CB"", ""PH"", ""MID"", ""ADO"", ""DE"", ""X"", ""N12"", ""MD"", ""STL"", ""D"", ""D"", ""D5"", ""OFF"", ""D"", ""OFF"", ""O"", ""O"", ""PACU"", ""O"", ""N"", ""E"", ""OFF"", ""파견""]","[""pH"", ""Off"", ""O"", ""N"", ""o"", ""OT"", ""de"", ""cb"", ""PH"", ""MID"", ""ADO"", ""DE"", ""X"", ""N12"", ""MD"", ""STL"", ""D"", ""D"", ""D5"", ""OFF"", ""D"", ""OFF"", ""O"", ""O"", ""pACU"", ""o"", ""n"", ""E"", ""OFF"", ""파견""]",PH|Off|O|N|O|OT|DE|CB|PH|MID|ADO|DE|X|N12|MD|STL|D|D|D5|OFF|D|OFF|O|O|PACU|O|N|E|OFF|파견,pH|Off|O|N|o|OT|de|cb|PH|MID|ADO|DE|X|N12|MD|STL|D|D|D5|OFF|D|OFF|O|O|pACU|o|n|E|OFF|파견,B28,images/schedule_0004_grouped_hospital.png
schedule_0005,parted_pdf,5,5,페이지 5/5,schedule_0005,SCHEDULE_0005_R001,1,5,1파트,유선영,유,21,949428,柳|劉|兪,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,선영,1983,female,31,"[""A"", ""휴가"", ""MID"", ""A"", ""P"", ""WO"", ""DE"", ""ML"", ""DE"", ""PH"", ""ED"", ""MID"", ""A"", ""M"", ""연가"", ""PH"", ""N12"", ""DB"", ""N"", ""N"", ""N"", ""N"", ""NB"", ""D"", ""M"", ""LD"", ""D"", ""O"", ""E"", ""PM"", ""O""]","[""A"", ""휴가"", ""MID"", ""a"", ""P"", ""WO"", ""dE"", ""ML"", ""DE"", ""PH"", ""eD"", ""MiD"", ""A"", ""M"", ""연가"", ""ph"", ""n12"", ""DB"", ""n"", ""n"", ""N"", ""n"", ""Nb"", ""D"", ""m"", ""LD"", ""D"", ""O"", ""E"", ""PM"", ""O""]",A|휴가|MID|A|P|WO|DE|ML|DE|PH|ED|MID|A|M|연가|PH|N12|DB|N|N|N|N|NB|D|M|LD|D|O|E|PM|O,A|휴가|MID|a|P|WO|dE|ML|DE|PH|eD|MiD|A|M|연가|ph|n12|DB|n|n|N|n|Nb|D|m|LD|D|O|E|PM|O,B5,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,5,5,페이지 5/5,schedule_0005,SCHEDULE_0005_R002,2,6,1파트,지지현,지,50,153491,池,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,지현,1989,female,31,"[""D12"", ""CL"", ""H"", ""A"", ""RD"", ""AM"", ""당"", ""ER"", ""OF"", ""OT"", ""D"", ""OFF"", ""O"", ""N"", ""O"", ""BL"", ""ML"", ""P"", ""DE"", ""DO"", ""NB"", ""공"", ""교육"", ""CCL"", ""NB"", ""Off"", ""OFF"", ""반"", ""SUP"", ""PM"", ""AM""]","[""D12"", ""CL"", ""H"", ""A"", ""RD"", ""am"", ""당"", ""ER"", ""OF"", ""ot"", ""D"", ""OFF"", ""O"", ""N"", ""O"", ""BL"", ""ML"", ""P"", ""de"", ""Do"", ""nb"", ""공"", ""교육"", ""ccl"", ""NB"", ""Off"", ""oFF"", ""반"", ""SUP"", ""pM"", ""am""]",D12|CL|H|A|RD|AM|당|ER|OF|OT|D|OFF|O|N|O|BL|ML|P|DE|DO|NB|공|교육|CCL|NB|Off|OFF|반|SUP|PM|AM,D12|CL|H|A|RD|am|당|ER|OF|ot|D|OFF|O|N|O|BL|ML|P|de|Do|nb|공|교육|ccl|NB|Off|oFF|반|SUP|pM|am,B6,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,5,5,페이지 5/5,schedule_0005,SCHEDULE_0005_R003,3,7,1파트,우수진,우,40,194713,禹,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수진,1987,female,31,"[""-"", ""A"", ""CB"", ""DN"", ""D5"", ""OR"", ""N"", ""OFF"", ""D"", ""E"", ""OFF"", ""M"", ""AM"", ""AO"", ""CCL"", ""NO"", ""P"", ""NA"", ""DE"", ""N"", ""육아휴직"", ""N"", ""N"", ""F"", ""f"", ""D"", ""D"", ""F"", ""D"", ""D"", ""OFF""]","[""-"", ""A"", ""CB"", ""Dn"", ""D5"", ""OR"", ""N"", ""OFF"", ""D"", ""E"", ""OfF"", ""M"", ""aM"", ""ao"", ""CCL"", ""NO"", ""P"", ""NA"", ""DE"", ""N"", ""육아휴직"", ""N"", ""N"", ""F"", ""f"", ""D"", ""D"", ""F"", ""d"", ""d"", ""OFF""]",-|A|CB|DN|D5|OR|N|OFF|D|E|OFF|M|AM|AO|CCL|NO|P|NA|DE|N|육아휴직|N|N|F|f|D|D|F|D|D|OFF,-|A|CB|Dn|D5|OR|N|OFF|D|E|OfF|M|aM|ao|CCL|NO|P|NA|DE|N|육아휴직|N|N|F|f|D|D|F|d|d|OFF,B7,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,5,5,페이지 5/5,schedule_0005,SCHEDULE_0005_R004,4,8,1파트,박현정,박,3,4192074,朴,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,현정,1993,female,31,"[""-"", ""N"", ""DB"", ""PM"", ""N12"", ""H+"", ""EH"", ""보건"", ""—"", ""RD"", ""S"", ""S"", ""DO"", ""M"", ""TR"", ""NB"", ""WO"", ""LD"", ""D"", ""O"", ""E"", ""E"", ""E"", ""OFF"", ""D"", ""D"", ""MD"", ""UPL"", ""DN"", ""N"", ""NO""]","[""-"", ""N"", ""DB"", ""PM"", ""n12"", ""H+"", ""Eh"", ""보건"", ""—"", ""RD"", ""S"", ""S"", ""DO"", ""M"", ""tR"", ""NB"", ""WO"", ""LD"", ""D"", ""o"", ""E"", ""E"", ""E"", ""Off"", ""d"", ""d"", ""MD"", ""UPL"", ""DN"", ""N"", ""NO""]",-|N|DB|PM|N12|H+|EH|보건|—|RD|S|S|DO|M|TR|NB|WO|LD|D|O|E|E|E|OFF|D|D|MD|UPL|DN|N|NO,-|N|DB|PM|n12|H+|Eh|보건|—|RD|S|S|DO|M|tR|NB|WO|LD|D|o|E|E|E|Off|d|d|MD|UPL|DN|N|NO,B8,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,5,5,페이지 5/5,schedule_0005,SCHEDULE_0005_R005,5,9,1파트,금지원,금,85,25432,琴,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,지원,2006,female,31,"[""WS"", ""N12"", ""V"", ""LD"", ""PH"", ""WS"", ""PL"", ""AM"", ""DB"", ""D/E"", ""ONC"", ""BL"", ""N12"", ""N"", ""NO"", ""H"", ""AO"", ""보건"", ""D"", ""OFF"", ""O"", ""E"", ""N"", ""N"", ""N"", ""RD"", ""P"", ""CONF"", ""DB"", ""D"", ""N12""]","[""ws"", ""n12"", ""v"", ""LD"", ""PH"", ""WS"", ""PL"", ""aM"", ""DB"", ""D/E"", ""ONC"", ""BL"", ""N12"", ""N"", ""NO"", ""H"", ""ao"", ""보건"", ""D"", ""OFF"", ""O"", ""E"", ""n"", ""N"", ""N"", ""RD"", ""P"", ""CONF"", ""Db"", ""D"", ""N12""]",WS|N12|V|LD|PH|WS|PL|AM|DB|D/E|ONC|BL|N12|N|NO|H|AO|보건|D|OFF|O|E|N|N|N|RD|P|CONF|DB|D|N12,ws|n12|v|LD|PH|WS|PL|aM|DB|D/E|ONC|BL|N12|N|NO|H|ao|보건|D|OFF|O|E|n|N|N|RD|P|CONF|Db|D|N12,B9,images/schedule_0005_parted_pdf.png
